ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
8508,-8.910.857.142.857.140,-954.428.571.428.572,-93.21,-99.26,-932.875,-8.927.285.714.285.700,-926.466.666.666.667,-99.194,-81.33,5.0,7.0,2.0,-80.512,-3.495.983,FALSE
6518,-103.705,-110.425,-107.381.666.666.667,-110.33,-107.18,-106.59,-103.103.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
469,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-920.342.857.142.857,-91.535,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2629,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-872.633.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
4825,-102.003.333.333.333,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
6945,-92.28,-9.215.857.142.857.140,-916.666.666.666.667,-78.08,-72.4,-8.397.428.571.428.570,-934.533.333.333.333,-93.204,-963.725,5.0,3.0,3.0,-8.055.810.000.000.000,-3.495.078,FALSE
3445,-100.83,-115.0,-98.56,-115.0,-100.406.666.666.667,-9.784.571.428.571.430,-99.255,-99.47,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
7503,-9.287.619.047.619.040,-987.371.428.571.429,-8.990.285.714.285.700,-1.017.375,-1.015.175,-98.22,-783.476.666.666.667,-79.06,-95.28,5.0,5.0,0.0,-805.444,-349.562,FALSE
6821,-912.185.714.285.714,-921.571.428.571.429,-919.266.666.666.666,-86.09,-84.96,-833.814.285.714.286,-916.233.333.333.333,-90.598,-95.73,6.0,3.0,3.0,-805.638,-3.495.068,FALSE
1858,-98.748,-99.67,-98.61,-100.51,-865.975,-877.175,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
9227,-77.32,-918.142.857.142.857,-79.0,-86.26,-90.025,-89.2,-891.866.666.666.667,-98.012,-97.755,2.0,3.0,4.0,-804.847,-3.495.197,FALSE
865,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4661,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-946.175,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
6712,-9.393.857.142.857.140,-925.885.714.285.714,-937.042.857.142.857,-95.91,-77.914,-8.723.571.428.571.430,-92.33,-87.32,-962.325,6.0,3.0,3.0,-805.821,-3.495.063,FALSE
9475,-97.59,-90.01,-96.71,-88.76,-988.375,-9.840.285.714.285.700,-996.416.666.666.667,-102.314,-944.075,2.0,2.0,6.0,-804.729,-3.494.757,FALSE
7496,-817.657.142.857.143,-994.914.285.714.286,-821.671.428.571.428,-95.72,-100.225,-8.707.142.857.142.850,-7.404.333.333.333.330,-88.24,-61.29,6.0,6.0,0.0,-805.445,-349.594,FALSE
4111,-106.07,-115.0,-106.67,-104.161.666.666.667,-985.742.857.142.857,-95.5,-982.485.714.285.714,-967.116.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5817,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-971.142.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
7176,-880.658.333.333.333,-9.856.857.142.857.140,-96.02,-961.066.666.666.667,-92.635,-92.61,-867.683.333.333.333,-768.764,-89.58,5.0,5.0,0.0,-805.545,-3.495.613,FALSE
425,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-899.542.857.142.857,-931.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
188,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5239,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.455,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4024,-106.07,-115.0,-106.67,-104.161.666.666.667,-975.328.571.428.571,-95.5,-98.79,-959.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
228,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-97.23,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3660,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
4421,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-86.09,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
2741,-115.0,-115.0,-115.0,-115.0,-96.33,-928.566.666.666.667,-860.766.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1041,-109.088.333.333.333,-107.2,-107.01,-108.43,-993.342.857.142.857,-100.148.571.428.571,-103.475,-99.12,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
8844,-98.47,-967.828.571.428.571,-9.613.285.714.285.700,-82.38,-947.475,-100.23,-950.566.666.666.667,-96.632,-987.325,3.0,3.0,4.0,-804.984,-3.495.043,FALSE
6332,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
5696,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-9.631.857.142.857.140,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
471,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-920.342.857.142.857,-91.535,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2921,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-909.133.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1905,-98.748,-99.67,-98.61,-98.49,-887.725,-90.56,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
8586,-77.33,-994.125,-83.55,-988.433.333.333.333,-94.67,-923.766.666.666.667,-833.388.888.888.889,-97.102,-90.47,3.0,4.0,2.0,-805.091,-34.955,FALSE
801,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
1487,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.075.475,-105.567.142.857.143,-104.704.285.714.286,-104.425,-105.125,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
8112,-847.371.428.571.429,-9.313.285.714.285.700,-8.899.142.857.142.850,-83.44,-90.49,-901.457.142.857.143,-101.85,-96.93,-95.605,4.0,3.0,3.0,-8.052.019.999.999.990,-3.495.125,FALSE
227,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-857.716.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
1128,-109.088.333.333.333,-107.2,-107.01,-108.43,-102.202.857.142.857,-100.092.857.142.857,-103.065,-100.79,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4720,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
7713,-852.885.714.285.714,-996.357.142.857.143,-82.03,-982.483.333.333.333,-985.225,-89.53,-78.955,-93.052,-68.66,5.0,6.0,1.0,-8.053.519.999.999.990,-3.495.967,FALSE
2208,-98.748,-97.35,-99.592,-97.74,-91.935,-9.251.428.571.428.560,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3844,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-934.516.666.666.667,-961.257.142.857.143,-954.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
8610,-93.95,-939.171.428.571.429,-92.08,-92.64,-899.875,-81.13,-92.64,-94.976,-965.925,3.0,2.0,4.0,-805.077,-34.950.540.000.000.000,FALSE
7962,-9.017.857.142.857.140,-906.942.857.142.857,-9.000.714.285.714.290,-62.79,-80.67,-807.114.285.714.286,-91.165,-95.178,-97.6,4.0,1.0,5.0,-805.227,-3.494.712,FALSE
4139,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-962.633.333.333.333,-982.485.714.285.714,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
7578,-899.357.142.857.143,-994.185.714.285.714,-9.027.285.714.285.700,-103.375.833.333.333,-101.565,-95.78,-66.046,-88.874,-871.275,5.0,5.0,0.0,-805.419,-3.495.715,FALSE
9291,-81.936,-9.059.714.285.714.290,-75.76,-964.233.333.333.333,-96.675.625,-90.2,-84.17,-106.544,-87.77,3.0,7.0,3.0,-804.827,-3.495.906,FALSE
2144,-98.748,-106.79,-98.396,-98.11,-89.395,-9.251.428.571.428.560,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
9412,-95.14,-81.36,-9.504.857.142.857.140,-90.45,-98.25,-96.33,-103.746.666.666.667,-100.936,-944.075,2.0,2.0,5.0,-804.774,-34.947.590.000.000.000,FALSE
5955,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
3668,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2577,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-836.833.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1632,-98.748,-99.67,-98.61,-95.98,-81.785,-81.15,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
9528,-81.01,-69.45,-8.755.142.857.142.850,-93.56,-936.175,-91.21,-90.0,-99.034,-944.075,1.0,3.0,5.0,-8.047,-34.950.590.000.000.000,FALSE
7342,-9.620.142.857.142.850,-9.510.285.714.285.700,-940.014.285.714.286,-96.21,-90.89,-9.123.571.428.571.430,-927.416.666.666.667,-80.63,-967.625,5.0,3.0,2.0,-805.517,-3.495.251,FALSE
4684,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-98.74,-96.575,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
156,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-8.383.166.666.666.660,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
4439,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.735,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
6247,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-104.73,-100.24,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
2879,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-90.98,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
9119,-854.885.714.285.714,-85.95,-837.942.857.142.857,-80.5,-88.77,-76.19,-92.46,-97.496,-967.925,2.0,3.0,4.0,-804.866,-349.506,FALSE
7661,-850.685.714.285.714,-996.357.142.857.143,-8.643.142.857.142.850,-944.983.333.333.333,-100.58,-882.328.571.428.571,-78.955,-90.732,-65.79,5.0,6.0,1.0,-805.375,-3.495.959.000.000.000,FALSE
4817,-102.003.333.333.333,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
3790,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-86.59,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
4039,-106.07,-115.0,-106.67,-104.161.666.666.667,-975.328.571.428.571,-95.5,-9.925.714.285.714.290,-959.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5412,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.395,-921.357.142.857.143,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
3169,-103.04,-115.0,-98.56,-115.0,-936.066.666.666.667,-956.157.142.857.143,-99.255,-94.086,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
7265,-77.39,-96.14,-90.53,-951.130.555.555.556,-91.125,-93.67,-79.5,-80.634,-948.975,5.0,4.0,1.0,-805.533,-3.495.366,FALSE
4459,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-96.23,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
5263,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.455,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
2495,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
2372,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3573,-107.65,-115.0,-98.56,-115.0,-9.795.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
4965,-103.976.666.666.667,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
8078,-8.815.285.714.285.700,-981.085.714.285.714,-87.84,-98.54,-98.52,-934.214.285.714.286,-678.783.333.333.333,-95.63,-82.1,4.0,5.0,1.0,-80.521,-34.956.790.000.000.000,FALSE
5018,-102.61,-115.0,-104.3,-115.0,-104.295,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
9284,-74.7,-882.042.857.142.857,-74.45,-936.866.666.666.667,-87.58,-91.64,-8.283.166.666.666.660,-106.544,-79.21,4.0,7.0,3.0,-804.832,-3.495.955,FALSE
3680,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
8253,-9.190.142.857.142.850,-942.257.142.857.143,-93.64,-54.94,-77.32,-7.888.857.142.857.140,-912.766.666.666.667,-97.924,-97.6,4.0,1.0,4.0,-805.183,-3.494.784,FALSE
3733,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
3798,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-932.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
847,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-93.48,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
938,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.991.285.714.285.700,-99.84,-97.295,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4938,-101.643.333.333.333,-115.0,-102.08,-115.0,-99.675,-100.75,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
8575,-94.96,-941.757.142.857.143,-88.58,-86.58,-894.875,-8.623.857.142.857.140,-92.64,-95.582,-965.925,3.0,2.0,3.0,-805.096,-34.950.590.000.000.000,FALSE
8328,-79.76,-94.35,-8.954.142.857.142.850,-905.833.333.333.333,-84.33,-8.963.857.142.857.140,-81.57,-96.096,-95.605,3.0,4.0,2.0,-8.051.680.000.000.000,-3.495.327,FALSE
8241,-8.925.714.285.714.290,-93.14,-91.87,-69.19,-762.575,-7.839.571.428.571.420,-880.066.666.666.667,-94.252,-97.6,4.0,1.0,4.0,-805.185,-349.482,FALSE
9413,-77.51,-73.76,-96.78,-92.08,-925.125,-910.585.714.285.714,-872.983.333.333.333,-98.098,-97.91,2.0,3.0,4.0,-804.773,-3.495.067,FALSE
756,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2644,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-88.89,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3684,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6050,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.8,-99.03,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
3785,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-932.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
4972,-103.976.666.666.667,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
8747,-98.35,-972.514.285.714.286,-83.01,-96.475,-96.555,-93.96,-83.05,-102.688,-79.52,4.0,7.0,2.0,-805.034,-3.495.961,FALSE
9586,-892.671.428.571.429,-906.728.571.428.572,-87.9,-89.78,-909.375,-8.760.642.857.142.850,-8.634.983.333.333.330,-83.904,-96.92,3.0,3.0,6.0,-804.648,-3.494.576,FALSE
2061,-98.748,-106.79,-98.61,-98.24,-89.395,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
549,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7537,-8.929.428.571.428.560,-966.671.428.571.429,-97.8,-98.3,-89.27,-88.47,-94.125,-97.15,-96.55,5.0,4.0,1.0,-805.436,-3.495.411,FALSE
2812,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-822.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
8491,-898.142.857.142.857,-9.420.142.857.142.850,-8.492.142.857.142.850,-89.22,-94.98,-864.257.142.857.143,-91.07,-98.41,-97.195,3.0,4.0,2.0,-8.051.260.000.000.000,-3.495.321,FALSE
9047,-952.828.571.428.571,-87.26,-942.514.285.714.286,-80.69,-964.925,-9.529.428.571.428.560,-93.635,-96.518,-963.575,3.0,2.0,5.0,-804.898,-3.494.737,FALSE
2549,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-77.45,-789.842.857.142.857,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
5648,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-98.55,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5689,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-9.772.714.285.714.290,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5702,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-9.631.857.142.857.140,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
1259,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-101.652.857.142.857,-103.19,-102.11,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
7331,-9.620.142.857.142.850,-9.510.285.714.285.700,-9.443.285.714.285.700,-97.395,-910.225,-89.61,-102.17,-79.992,-963.725,5.0,3.0,2.0,-805.519,-3.495.236,FALSE
6092,-103.705,-110.425,-107.381.666.666.667,-110.33,-99.73,-93.02,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
7527,-9.287.619.047.619.040,-987.371.428.571.429,-8.990.285.714.285.700,-103.375.833.333.333,-1.015.175,-95.78,-783.476.666.666.667,-813.505.714.285.714,-915.383.333.333.333,5.0,5.0,0.0,-805.439,-3.495.636,FALSE
1024,-109.088.333.333.333,-107.2,-107.01,-108.43,-993.342.857.142.857,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4619,-101.196.666.666.667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
752,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
4721,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
5020,-102.61,-115.0,-104.3,-115.0,-104.295,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
1951,-98.748,-99.67,-98.61,-98.36,-898.825,-9.081.857.142.857.140,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
4633,-101.196.666.666.667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
351,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.055.285.714.285.700,-899.216.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
1511,-109.088.333.333.333,-107.2,-107.148.571.428.571,-108.87,-105.567.142.857.143,-104.704.285.714.286,-104.23,-105.125,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
8619,-8.931.142.857.142.850,-951.142.857.142.857,-84.45,-99.26,-939.625,-913.328.571.428.572,-891.316.666.666.667,-102.204,-98.35,4.0,7.0,2.0,-805.073,-34.959.720.000.000.000,FALSE
4502,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.045,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
8887,-9.719.714.285.714.290,-86.1,-9.584.571.428.571.430,-91.26,-927.425,-973.242.857.142.857,-91.36,-95.518,-989.125,3.0,2.0,5.0,-804.965,-3.494.757,FALSE
9639,-92.915,-86.65,-934.178.571.428.572,-97.6,-103.015,-91.35,-96.51,-8.500.399.999.999.990,-946.125,2.0,3.0,6.0,-8.046.439.999.999.990,-349.465,FALSE
701,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.428,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6177,-103.705,-110.425,-107.381.666.666.667,-110.33,-97.085,-98.47,-100.303.333.333.333,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
6641,-920.348.809.523.809,-8.897.558.441.558.440,-90.99,-93.99,-814.455,-83.61,-917.869.444.444.444,-916.292.727.272.727,-958.575,7.0,3.0,5.0,-805.923,-3.494.722,FALSE
8632,-87.08,-92.26,-88.7,-95.85,-948.225,-94.45,-92.465,-96.342,-982.875,3.0,4.0,3.0,-805.065,-3.495.317,FALSE
561,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2318,-98.748,-98.16,-99.592,-102.28,-91.935,-9.251.428.571.428.560,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3098,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-94.692,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
3315,-100.83,-115.0,-98.56,-115.0,-98.35,-975.942.857.142.857,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
3150,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-93.51,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
8869,-75.95,-948.728.571.428.571,-69.76,-90.08,-88.21,-9.138.285.714.285.700,-933.966.666.666.667,-97.054,-97.54,3.0,4.0,3.0,-804.974,-3.495.368,FALSE
8979,-80.08,-9.616.357.142.857.140,-798.714.285.714.286,-988.433.333.333.333,-95.93,-9.276.428.571.428.560,-80.635,-999.346.666.666.667,-95.245,2.0,4.0,3.0,-804.928,-3.495.451,FALSE
3487,-107.65,-115.0,-98.56,-115.0,-100.89,-9.784.571.428.571.430,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
4984,-103.976.666.666.667,-115.0,-104.04,-115.0,-99.675,-100.37,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
4354,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
1047,-109.088.333.333.333,-107.2,-107.01,-108.43,-993.342.857.142.857,-100.148.571.428.571,-103.475,-100.79,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2939,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-842.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1808,-98.748,-99.67,-98.61,-97.55,-926.675,-8.643.428.571.428.560,-100.03,-97.45,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3166,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.667,-956.157.142.857.143,-99.255,-93.434,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
414,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-915.542.857.142.857,-911.716.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
1340,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.228.571.428.571,-103.524.285.714.286,-104.68,-102.96,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
5533,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.285,-9.454.428.571.428.560,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5825,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-971.142.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4292,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
