,id_ponto,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,num_lat_bts,num_long_bts,flag_indoor
206,2879,-115.0,-115.0,-115.0,-115.0,-96.33,,-90.98,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
207,9119,,-85.95,,-80.5,-88.77,-76.19,-92.46,-97.496,-967.925,2.0,3.0,4.0,-0.804866,-0.349506,False
208,7661,,,,,-100.58,,-78.955,-90.732,-65.79,5.0,6.0,1.0,-0.805375,-3495959000.0,False
209,4817,,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
210,3790,-106.07,-115.0,-106.67,,,-92.92,,-86.59,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
211,4039,-106.07,-115.0,-106.67,,,-95.5,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
212,5412,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.395,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
213,3169,-103.04,-115.0,-98.56,-115.0,,,-99.255,-94.086,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
214,7265,-77.39,-96.14,-90.53,,-91.125,-93.67,-79.5,-80.634,-948.975,5.0,4.0,1.0,-0.805533,-3.495366,False
215,4459,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-96.23,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
216,5263,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.455,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
217,2495,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
218,2372,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
219,3573,-107.65,-115.0,-98.56,-115.0,,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
220,4965,,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
221,8078,,,-87.84,-98.54,-98.52,,,-95.63,-82.1,4.0,5.0,1.0,-0.080521,-34956790000.0,False
222,5018,-102.61,-115.0,-104.3,-115.0,-104.295,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
223,9284,-74.7,,-74.45,,-87.58,-91.64,,-106.544,-79.21,4.0,7.0,3.0,-0.804832,-3.495955,False
224,3680,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
225,8253,,,-93.64,-54.94,-77.32,,,-97.924,-97.6,4.0,1.0,4.0,-0.805183,-3.494784,False
226,3733,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
227,3798,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
228,847,,-107.2,-107.01,-108.43,-97.2,,-99.84,-93.48,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
229,938,,-107.2,-107.01,-108.43,-97.2,,-99.84,-97.295,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
230,4938,,-115.0,-102.08,-115.0,-99.675,-100.75,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
231,8575,-94.96,,-88.58,-86.58,-894.875,,-92.64,-95.582,-965.925,3.0,2.0,3.0,-0.805096,-34950590000.0,False
232,8328,-79.76,-94.35,,,-84.33,,-81.57,-96.096,-95.605,3.0,4.0,2.0,-8051680000.0,-3.495327,False
233,8241,,-93.14,-91.87,-69.19,-762.575,,,-94.252,-97.6,4.0,1.0,4.0,-0.805185,-0.349482,False
234,9413,-77.51,-73.76,-96.78,-92.08,-925.125,,,-98.098,-97.91,2.0,3.0,4.0,-0.804773,-3.495067,False
235,756,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
236,2644,-115.0,-115.0,-115.0,-115.0,-96.33,,-88.89,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
237,3684,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
238,6050,-103.705,-110.425,,-110.33,-93.8,-99.03,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
239,3785,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
240,4972,,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
241,8747,-98.35,,-83.01,-96.475,-96.555,-93.96,-83.05,-102.688,-79.52,4.0,7.0,2.0,-0.805034,-3.495961,False
242,9586,,,-87.9,-89.78,-909.375,,,-83.904,-96.92,3.0,3.0,6.0,-0.804648,-3.494576,False
243,2061,-98.748,-106.79,-98.61,-98.24,-89.395,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
244,549,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
245,7537,,,-97.8,-98.3,-89.27,-88.47,-94.125,-97.15,-96.55,5.0,4.0,1.0,-0.805436,-3.495411,False
246,2812,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
247,8491,,,,-89.22,-94.98,,-91.07,-98.41,-97.195,3.0,4.0,2.0,-8051260000.0,-3.495321,False
248,9047,,-87.26,,-80.69,-964.925,,-93.635,-96.518,-963.575,3.0,2.0,5.0,-0.804898,-3.494737,False
249,2549,-115.0,-115.0,-115.0,-115.0,-96.33,,-77.45,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
250,5648,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-98.55,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
251,5689,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
252,5702,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
253,1259,,-107.2,-107.01,-108.43,,,-103.19,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
254,7331,,,,-97.395,-910.225,-89.61,-102.17,-79.992,-963.725,5.0,3.0,2.0,-0.805519,-3.495236,False
255,6092,-103.705,-110.425,,-110.33,-99.73,-93.02,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
256,7527,,,,,,-95.78,,,,5.0,5.0,0.0,-0.805439,-3.495636,False
257,1024,,-107.2,-107.01,-108.43,,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
258,4619,,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
259,752,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
260,4721,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
261,5020,-102.61,-115.0,-104.3,-115.0,-104.295,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
262,1951,-98.748,-99.67,-98.61,-98.36,-898.825,,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
263,4633,,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
264,351,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
265,1511,,-107.2,,-108.87,,,-104.23,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
266,8619,,,-84.45,-99.26,-939.625,,,-102.204,-98.35,4.0,7.0,2.0,-0.805073,-34959720000.0,False
267,4502,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.045,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
268,8887,,-86.1,,-91.26,-927.425,,-91.36,-95.518,-989.125,3.0,2.0,5.0,-0.804965,-3.494757,False
269,9639,-92.915,-86.65,,-97.6,-103.015,-91.35,-96.51,,-946.125,2.0,3.0,6.0,-8046439999.99999,-0.349465,False
270,701,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
271,6177,-103.705,-110.425,,-110.33,-97.085,-98.47,,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
272,6641,,,-90.99,-93.99,-814.455,-83.61,,,-958.575,7.0,3.0,5.0,-0.805923,-3.494722,False
273,8632,-87.08,-92.26,-88.7,-95.85,-948.225,-94.45,-92.465,-96.342,-982.875,3.0,4.0,3.0,-0.805065,-3.495317,False
274,561,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
275,2318,-98.748,-98.16,-99.592,-102.28,-91.935,,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
276,3098,-103.04,-115.0,-98.56,-115.0,,,-99.255,-94.692,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
277,3315,-100.83,-115.0,-98.56,-115.0,-98.35,,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
278,3150,-103.04,-115.0,-98.56,-115.0,,,-99.255,-93.51,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
279,8869,-75.95,,-69.76,-90.08,-88.21,,,-97.054,-97.54,3.0,4.0,3.0,-0.804974,-3.495368,False
280,8979,-80.08,,,,-95.93,,-80.635,,-95.245,2.0,4.0,3.0,-0.804928,-3.495451,False
281,3487,-107.65,-115.0,-98.56,-115.0,-100.89,,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
282,4984,,-115.0,-104.04,-115.0,-99.675,-100.37,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
283,4354,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
284,1047,,-107.2,-107.01,-108.43,,,-103.475,-100.79,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
285,2939,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
286,1808,-98.748,-99.67,-98.61,-97.55,-926.675,,-100.03,-97.45,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
287,3166,-103.04,-115.0,-98.56,-115.0,,,-99.255,-93.434,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
288,414,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
289,1340,,-107.2,-107.01,-108.43,,,-104.68,-102.96,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
290,5533,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.285,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
291,5825,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
292,4292,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
293,6853,,-90.78,,,-85.845,,-92.96,-84.76,-963.725,6.0,3.0,3.0,-8056230000.0,-3.495071,False
294,1469,,-107.2,,-107.58,,,-104.425,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
295,1710,-98.748,-99.67,-98.61,-95.98,-824.725,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
296,9294,,,-83.89,,-86.17,-94.84,,-101.486,-92.97,2.0,4.0,3.0,-0.804825,-34954229999.9999,False
297,8448,,,-94.85,-84.47,-911.125,,,-95.286,-951.975,3.0,3.0,3.0,-0.805139,-34951159999.9999,False
298,2271,-98.748,-98.16,-99.592,-103.1,-91.935,,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
299,1583,,-107.2,,-109.28,,,-104.23,-104.29,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
300,1412,,-107.2,,,,,-104.68,-103.915,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
301,8509,,,,-99.26,-960.175,,,-98.266,-78.38,4.0,6.0,1.0,-0.080512,-3.495903,False
302,6756,,-82.67,,-88.06,-712.075,-64.23,-81.9,-83.34,-97.255,6.0,2.0,5.0,-0.805705,-3.494654,False
303,1722,-98.748,-99.67,-98.61,-95.98,-84.315,-84.56,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
304,5657,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
305,9415,,,,-87.9,-92.53,,,-81.828,-96.92,3.0,2.0,6.0,-0.804773,-3.494539,False
306,1507,,-107.2,,-108.675,,,-105.12,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
307,2622,-115.0,-115.0,-115.0,-115.0,-96.33,,,-88.51,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
308,4922,,-115.0,-98.8,-115.0,-99.675,-100.75,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
309,8832,-80.625,,,-101.535,-974.725,-95.22,-85.0,,-95.98,3.0,4.0,2.0,-0.804989,-3.495469,False
310,1321,,-107.2,-107.01,-108.43,,,-104.68,-102.96,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
311,842,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
312,1146,,-107.2,-107.01,-108.43,,,-103.065,-101.825,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
313,3884,-106.07,-115.0,-106.67,,,-93.39,,-99.36,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
314,3761,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
315,8693,,,-87.0,,-941.925,-94.53,,-102.688,-87.71,4.0,7.0,2.0,-0.805049,-3.495965,False
316,463,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
317,1754,-98.748,-99.67,-98.61,-95.98,-856.925,-81.65,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
318,9410,-75.58,,,-91.15,-72.65,,,-102.828,-978.275,2.0,4.0,3.0,-0.804777,-3.495409,False
319,4271,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
320,9156,,,-67.07,-83.51,-87.21,-87.02,-88.76,-99.226,-967.675,2.0,4.0,3.0,-8048580000.0,-3.495291,False
321,4104,-106.07,-115.0,-106.67,,,-95.5,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
322,4379,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-875.925,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
323,5883,-103.705,-110.425,,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
324,378,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-94.04,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
325,3106,-103.04,-115.0,-98.56,-115.0,,,-99.255,-93.186,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
326,7666,,-89.4,-88.55,-78.17,-73.67,,,,-96.72,4.0,2.0,4.0,-0.805372,-3.494913,False
327,1335,,-107.2,-107.01,-108.43,,,-104.68,-102.96,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
328,1223,,-109.34,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
329,5333,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.0,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
330,2716,-115.0,-115.0,-115.0,-115.0,-96.33,,-82.41,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
331,8997,-85.95,-89.82,,-91.39,-91.77,-91.14,,-98.268,-967.675,2.0,4.0,3.0,-0.804921,-3.495302,False
332,2952,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
333,1350,,-107.2,-107.01,-108.43,,,-104.68,-102.96,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
334,8191,,,-76.63,-93.01,-86.315,,,-95.56,-95.605,3.0,3.0,2.0,-8051919999.99999,-3.495301,False
335,7315,-96.54,,,-92.03,-871.025,,,-75.01,-96.7,5.0,3.0,2.0,-0.805522,-3.495198,False
336,1811,-98.748,-99.67,-98.61,-97.55,-926.675,,-100.03,-97.45,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
337,3620,-107.65,-115.0,-98.56,-115.0,,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
338,1351,,-107.2,-107.01,-108.43,,,-104.68,-102.96,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
339,4667,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-946.175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
340,1894,-98.748,-99.67,-98.61,-99.37,-891.475,,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
341,6187,-103.705,-110.425,,-110.33,-97.085,-98.47,,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
342,4561,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-96.18,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
343,5444,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,-93.41,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
344,8435,,,,-87.09,-92.33,-90.46,,-89.39,-959.225,3.0,2.0,3.0,-0.805142,-3.495077,False
345,6074,-103.705,-110.425,,-110.33,-97.09,-94.52,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
346,7018,-98.16,,,-99.73,-94.97,,,-72.218,-94.59,5.0,4.0,1.0,-0.805563,-3.495384,False
347,1212,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
348,1189,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
349,3454,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.358,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
350,898,,-107.2,-107.01,-108.43,-95.29,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
351,8697,-81.01,,-84.795,,-97.775,-94.71,-83.68,-97.054,-100.835,3.0,4.0,2.0,-0.805048,-3.495425,False
352,7260,-86.895,-96.81,-90.58,-93.96,-940.525,-94.52,-75.18,-79.83,-93.745,5.0,4.0,1.0,-0.805534,-0.349537,False
353,8605,,,,-90.265,-93.662,,,-96.342,-97.62,3.0,4.0,3.0,-0.805079,-3.495318,False
354,7445,,,-907.325,-89.09,,-94.78,,-87.994,-963.725,5.0,2.0,3.0,-0.805463,-3.494965,False
355,8479,,,,-107.01,-97.905,,,-99.194,-87.54,5.0,7.0,2.0,-0.805129,-0.349598,False
356,9368,-97.15,-81.44,-97.02,-85.14,-97.685,,-106.07,-102.064,-944.075,2.0,2.0,5.0,-0.804805,-3.494761,False
357,3879,-106.07,-115.0,-106.67,,,-93.39,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
358,3411,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.67,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
359,5667,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
360,5790,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
361,2332,-98.748,-98.16,-99.592,-99.31,-91.935,,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
362,3461,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.346,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
363,2262,-98.748,-97.35,-99.592,-96.86,-91.935,,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
364,6311,-103.705,-110.425,,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
365,5376,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
366,2595,-115.0,-115.0,-115.0,-115.0,-96.33,,-80.45,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
367,6700,,,,-97.56,-764.875,-96.75,,-81.78,-962.325,7.0,3.0,4.0,-0.805844,-3.494988,False
368,4852,,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-99.87,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
369,1030,,-107.2,-107.01,-108.43,,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
370,6838,,,,-101.055,-92.505,-94.29,,-74.15,-88.66,6.0,5.0,0.0,-0.080563,-3.495695,False
371,6608,-103.705,-110.425,,-110.33,-108.345,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
372,5719,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
373,9016,-79.95,,-74.26,,-95.78,,-89.895,,-92.08,3.0,5.0,2.0,-0.804911,-3495659000.0,False
374,6170,-103.705,-110.425,,-110.33,-100.17,-98.47,-99.86,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
375,1755,-98.748,-99.67,-98.61,-95.98,-856.925,-88.4,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
376,8091,-88.2,,,-79.75,-881.275,,,-96.142,-955.675,4.0,2.0,4.0,-0.805207,-3.494971,False
377,231,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
378,7100,-90.78,-96.38,-93.73,-97.73,-90.36,-94.02,-77.625,-72.89,-93.05,5.0,4.0,1.0,-8055539999.99999,-3.495376,False
379,3616,-107.65,-115.0,-98.56,-115.0,,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
380,8785,-87.7,,,,-97.725,-93.81,-82.37,-102.688,-88.46,4.0,7.0,2.0,-0.805012,-3.495956,False
381,3936,-106.07,-115.0,-106.67,,,-93.39,,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
382,2514,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
383,9078,-77.7,,,,-94.9,-94.21,,,-92.84,3.0,6.0,3.0,-0.804883,-0.349576,False
384,2917,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
385,8563,-84.965,-995.725,-89.84,-101.06,-94.67,,-81.96,-97.102,-103.53,3.0,4.0,2.0,-0.805101,-3.495503,False
386,2992,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
387,2317,-98.748,-98.16,-99.592,-102.28,-91.935,,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
388,5337,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
389,6510,-103.705,-110.425,,-110.33,-107.18,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
390,1515,,-107.2,,-108.87,,,-104.23,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
391,216,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.855,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
392,8914,,,-84.44,-86.76,-947.325,,-97.63,-96.186,-962.825,2.0,4.0,3.0,-0.804955,-3.495306,False
393,8766,-81.2,,-87.45,-101.535,,,,,-97.435,3.0,4.0,2.0,-8050239999.99999,-0.349548,False
394,2263,-98.748,-97.35,-99.592,-96.86,-91.935,,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
395,8710,-87.9,,,-101.75,-974.925,-95.47,-87.395,-98.048,-100.93,3.0,4.0,2.0,-8050460000.0,-3.495393,False
396,3728,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
397,5595,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-96.91,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
398,893,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
399,3916,-106.07,-115.0,-106.67,,,-93.39,,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
400,3003,-115.0,-115.0,-115.0,-115.0,-92.52,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
401,1850,-98.748,-99.67,-98.61,-100.51,-88.57,,-100.03,-99.055,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
402,8136,,-93.59,,-51.71,-83.625,,,-96.78,-97.6,4.0,1.0,5.0,-0.805199,-0.349476,False
403,4328,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
404,324,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-95.85,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
405,1215,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
406,2899,-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-90.98,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
407,2933,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-852.025,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
408,6408,-103.705,-110.425,,-110.33,-104.38,-105.56,,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
409,7765,-88.27,-97.96,-91.33,,-971.925,,,-98.282,-968.325,4.0,4.0,2.0,-0.805326,-3.495345,False
410,5861,-103.705,-110.425,,-110.33,-93.58,-95.52,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
411,5740,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.82,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
